id,osmId,osm_type,name,cuisine,phone,website,addr_city,addr_street,addr_housenumber,addr_postcode,latitude,longitude
935,2158771377,node,Zum Hirschen,,,,,,,,46.5561848,11.2198895
936,2158771384,node,Soali XXL House,,+39 0471 678301,https://www.pizzeriaristorantesoali.it/,Terlan - Terlano,Via Scholer;Scholer Weg - Strada Scholer,1,39018,46.5632154,11.2248114
937,2159341029,node,Trattoria Girarrosto,,,,Isera,Via cornalè,10d,38060,45.882988,11.011319
938,2159359633,node,Trattoria Bar Christian,italian;regional,+39 0464 431948,,Rovereto,Via Orefici,17,38068,45.8905542,11.0438802
939,2159362024,node,Osteria del Pettirosso,,+39 0464 422463,https://www.osteriadelpettirosso.it/,Rovereto,Corso Bettini,24,38068,45.8915814,11.0437522
940,2159466418,node,Restaurant Pizzeria Ganthaler,,,,,,,,46.5676204,11.2231207
941,2159956148,node,Spuntloch,italian,+39 335 701 9725,https://www.spuntloch.it/,Kaltern - Caldaro,Goldgasse,35,39052,46.412147,11.2436114
942,2162288923,node,Ritterkeller,italian,,https://www.ritterkeller.it/,San Vigilio di Marebbe,Strada Ras-Costa,2,39030,46.7059501,11.929034
943,2170781795,node,Tie Break,pizza,,,,,,,46.8935038,11.4372829
944,2170804153,node,Laxiden Alm,,,,,,,,46.8108812,12.1867893
945,2171925116,node,Binta,,+390474746024,https://www.binta.it/,Gsies - Valle di Casies,Gsieser Straße - Via Casies,2/a,39030,46.7699411,12.175175
946,2173364098,node,Furl Hütte,regional,,https://furlhuette.com/,Sterzing - Vipiteno,Rosskopfstraße - Strada di Montecavallo,65,39049,46.9189779,11.4025785
947,2175509524,node,Pizzeria Harpf,,,,,,,,46.6857185,11.6272165
948,2178895823,node,Locanda delle tre chiavi,regional,+39 0464 423721,https://www.locandadelletrechiavi.it/,,Via Clementino Vannetti,8,,45.8862121,11.0089243
949,2189683995,node,Bar Ristorante Mercato,italian,,,,Via del Macello - Schlachthofstraße,29,39100,46.4937341,11.3687015
950,2193930290,node,Plonerhof,regional,,,,,,,46.7084466,11.6254615
951,2204578470,node,GolfHotel,,,,,,,,46.404006,11.6095668
952,2205677045,node,Golfbar,,,,,,,,46.4082574,11.5963349
953,2206620034,node,Messnerwirt,regional,,https://www.messnerwirt.com/,Olang - Valdaora,Kirchgasse - Vicolo della Chiesa,7,39030,46.7578662,12.040729
954,2206622925,node,Nicos Food & Pool,,,https://www.suedtirol.info/de/de/erlebnisse-und-events/plp-erlebnisse/erlebnisse-suedtirol/pdp-erlebnisse.smgpoi6bd071d32a7502072a7e471f914c016d.nico-s-food---pool.mitterolang,,,,,46.7684935,12.0246036
955,2214779966,node,Zur Quelle,,,,,,,,46.5331938,11.5336247
956,2239354129,node,Pizzeria Fornata,,,,,,,,46.6399817,11.8599698
957,2251294134,node,La Sidreria,regional,+39 0463 466522,https://www.luciamaria.it/ristorante,,,,,46.3192719,11.0960193
958,2262103296,node,Al mulino,pizza;regional,,,,,,,46.36819,11.0815164
959,2263411770,node,Prada Sport,italian;regional,+390461948188,https://www.pradasport.tn.it/,,Strada di Vason,87,38123,46.0385754,11.0581013
960,2267418549,node,ipoh,,,,Kurtatsch an der Weinstraße - Cortaccia sulla Strada del Vino,Etschweg - Via dell'Adige,14,39040,46.2953802,11.2404167
961,2278922205,node,Ristorante Pizzeria Gambrinus,,,,,,,,46.5012601,11.3443847
962,2284779835,node,Bruthendler,pizza,,,,,,,46.6805981,11.1208532
963,2285641140,node,"Albergo - Ristorante ""Capanna Durmont""",,,,,,,,46.0779527,10.7455007
964,2286982818,node,Gostnerwiese,,,,,,,,46.4918102,11.4449488
965,2290628472,node,Gasthaus Wasserfall,,,,,,,,46.4607631,11.4163288
966,2294709704,node,Hochrainer,,,,,,,,46.816894,11.721712
967,2294711157,node,Lodenwirt,pizza;regional;italian,,,,,,,46.8155061,11.7360123
968,2295435641,node,Gasthaus Unteregger,,+39 0471 376 471,https://www.untereggerhof.it/,Karneid - Cornedo all'Isarco,Learn - Via Learn,13,39053,46.4540207,11.462582
969,2297463811,node,Speck Stube,burger;steak_house,,https://www.greenice.info,Ledro,Viale Foletto,10,38067,45.8857387,10.732532
970,2298680695,node,Locanda Ampola,,,,,,,,45.8643066,10.646186
971,2301088436,node,Castel Flavon - Haselburg,,,https://www.haselburg.it/,,,,,46.4767075,11.3434593
972,2301227534,node,Stierbergalm - Malga Manzara,regional,,,,,,,46.4882473,10.9959732
973,2304364338,node,Café Pizzeria Maso della Pieve,pizza,+39 0471 250197,,Bolzano - Bozen,Via Maso della Pieve - Pfarrhofstraße,9,39100,46.4708545,11.3369938
974,2304592362,node,Pizzeria,pizza,,,,,,,46.9001919,11.4626114
975,2311072346,node,Cafe Christl - Pizzeria,,,,,,,,46.4841562,11.4567399
976,2316106189,node,Tschueggerhof,german,,,,,,,46.4347852,11.356756
977,2316410645,node,Neuwirt,regional,,,,,,,46.7111698,11.6310446
978,2320411911,node,Himawari - Sushi,sushi,+39 0471 1940336,,Bolzano - Bozen,Viale Europa - Europaallee,19,39100,46.4925816,11.3266578
979,2321392850,node,Kristallalm,,+39 0474 651432,https://www.kristallalm.it/,Ahrntal - Valle Aurina,,,39030,46.9848406,11.9847482
980,2322207883,node,Gasthaus Mühlele Albergo,,,,,,,,46.6634663,11.5433046
981,2322303675,node,Restaurant & Weinbar Panholzer,regional,,,,,,,46.3859023,11.2572732
982,2326381388,node,Gasthaus Wasserfall,regional,+39 0473 967274,http://www.partschins-wasserfall.com,,Wasserfallweg - Via Cascata,,39020,46.6947756,11.0495112
983,2328413576,node,Wiedenhofer,,,,,,,,46.8300529,11.7798328
984,2328413684,node,Hotel zum Hasen,,,,,,,,46.8289574,11.7759691
985,2331704487,node,Mr. Ye Asia World,asian,,http://www.mrqee.it,,Via Amba Alagi - Amba-Alagi-Straße,26/b,39100,46.4985744,11.341183
986,2331893525,node,Residence Diana,,,,,,,,46.8305552,11.7836967
987,2333490600,node,Centrale Teather,pizza;italian;regional,,,Innichen - San Candido,Via Peter Paul Rainer - P. P. Rainer Straße,17,39038,46.7335088,12.2796426
988,2333490701,node,Miramonti,,,,,,,,46.7337787,12.2785488
989,2333490998,node,Senfter Bistro,sandwich,,,,,,,46.7318914,12.2827796
990,2335415593,node,Ristorante Alla Lega,italian;regional,+39 0464 516205,https://www.ristoranteallalega.com/,Arco,Via Vergolano,8,38062,45.9195856,10.8851655
991,2335453201,node,Geier,pizza,,,,,,,46.5027727,11.3342824
992,2337216240,node,Ahoi! Minigolf,pizza;burger;german,+39 0471 342597,https://www.ahoi.bz/,Bolzano - Bozen,Lungo Talvera Bolzano - Bozner Wassermauer,22,39100,46.5093154,11.3508734
993,2343770839,node,Osteria Cà dei Giosi,,+39 0461 862110,http://www.cadeigiosi.it/,Covelo,Via Villa Alta,9a,38070,46.0980034,11.0178121
994,2348266717,node,Ristorante Villetta Annessa,italian,,,,,,,45.8865189,10.8382431
995,2351214881,node,Da Bruno,peruvian,+39 388 6313684;+39 329 8012714,,Trento,Via Soprasasso,32/2,31821,46.1065587,11.1085604
996,2353755125,node,Gasthaus Lazins,regional,+39 0473 424482,http://www.lazinshof.com/,,Pfelders,,39013,46.7842201,11.0672602
997,2354696310,node,Tannenhof,,,,,,,,46.8223139,11.1769156
998,2356996144,node,forneria 38,pizza,,,Bolzano - Bozen,Piazza delle Erbe - Obstplatz,38,39100,46.5000261,11.3526718
999,2364540524,node,Bistrot Dolomieu,pizza,,https://www.lacucinadifilippo.com/,Andalo,Via Ponte Lambin,4,38010,46.1645327,11.0028361
1000,2367677548,node,Pizzeria Romantica,pizza,,,,,,,46.1631238,11.0029148
1001,2372828497,node,Bistro 12,,,,,,,,46.5002927,11.3491815
1002,2375738975,node,Locanda Borgo Antico,italian,,,,,,,45.8661179,10.5761265
1003,2378438981,node,Ristorante Pizzeria Pellegrini,italian,,,,,,,46.028979,10.7239332
1004,2378439248,node,Pizzeria Pub Fermata 97,pizza,,,Tione di Trento,Via Circonvallazione,97,38079,46.0288449,10.7238527
1005,2378989581,node,Schwarzbachalm,regional,+39 349 5288645,https://www.schwarzbachalm.com/,,,,,46.9698298,11.8970204
1006,2381700948,node,Ristorante Pizzeria Antico Focolare,italian,+39 0465 441686,https://www.anticofocolare.it,Madonna di Campiglio,Viale Dolomiti di Brenta,64,38084,46.2262578,10.8258867
1007,2386913428,node,Gallhof,regional,+39 335 6932100,https://www.gallhof.com/,Völlan/Lana,Jochweg,11,39011,46.585119,11.1281043
1008,2394661692,node,La terrazza,pizza,+39 0439 62673,,Fiera di Primiero,Piazzetta del Dazio,3,,46.1745705,11.8270018
1009,2394661695,node,L'antica rosa,regional;pizza,+39 0439 62723,,Fiera di Primiero,Via Giuseppe Terrabugio,26,,46.17637,11.8289012
1010,2395389894,node,Gasthaus Aschbacherhof,,,,,,,,46.6438113,11.0735516
1011,2397156968,node,La Talpa 3.0,pizza,+39 351 3455834,https://pizzerialatalpa.it/,Trento,Corso del Lavoro e della Scienza,8,31822,46.062255,11.1147785
1012,2398079624,node,Oberon,tyrolean,,,,Via Dr. Josef Streiter - Dr.-Josef-Streiter-Gasse,7b,,46.5001483,11.3561913
1013,2398081625,node,Uva bianca - Weiße Traube,italian,,,,Via Museo - Museumstraße,19,,46.4992417,11.351193
1014,2398434088,node,Eishof,regional,+39 0473 420524,https://www.eishof.com/,Schnals-Senales,,,,46.7524085,10.9696751
1015,2398434096,node,Mitterkaser Alm,,,http://mitterkaseralm.it/,Schnals-Senales,Pfossental,,,46.7528129,10.9448671
1016,2398434100,node,Penauderalm - Malga di Pinalto,regional,,,,,,,46.6780413,10.8586611
1017,2398434106,node,Rableid Alm,regional,+39 0473 420631,http://www.rableidalm.com/,Schnals-Senales,Pfossental,2,39020,46.753715,10.9530169
1018,2399550428,node,Steinwandhof,,,,,,,,46.5790025,10.7973605
1019,2401834546,node,Dusler Alm - Malga Dusler,,,,,,,,46.6268525,11.7563495
1020,2405762103,node,Cipriano,regional,,,,,,,46.044992,10.983316
1021,2407845426,node,Moser,,,https://www.moserhof.org/?l=it,,,,,46.5455496,11.4241178
1022,2412844972,node,Bar ristorante pizzeria Kristall,italian,,,Mezzana,Localita Marilleva 900,1,,46.3140417,10.810332
1023,2412844973,node,Ristorante Pizzeria Lago Rotondo,italian,,,Mezzana,Via Marilleva,61,,46.3147161,10.8141622
1024,2413256711,node,Ladritscher Hof,regional,,https://ladritscherhof.com/,,,,,46.4218719,11.565993
1025,2414240998,node,Reider Biwak12,,,,Moso,St.-Josef-Straße - Via San Giuseppe,27,39030,46.6901528,12.3665258
1026,2420087842,node,Bar Restaurant Kampan,,,,,,,,46.6923855,11.6430914
1027,2420087846,node,Bar / Restaurant Boulevard,,,,Brixen - Bressanone,Julius Durst Straße - Via Julius Durst,44,,46.6954003,11.6451592
1028,2420817202,node,Restaurant 1500,regional,+390473556600,https://vigilius.it/essen/#restaurant1500,Lana,,,39011,46.6274364,11.1169879
1029,2422074148,node,Pizzeria Al Cardo,,+39 0465 502580,http://www.alcardo.com/,,Via Manci,20,38086,46.1586363,10.7627012
1030,2422623840,node,Gasthof Plansoler,regional,,,,,,,46.7183684,11.6913485
1031,2422752500,node,Rodenegger Hof,regional,,,,,1a,39037,46.7760325,11.6891352
1032,2423849711,node,Restaurant Leiter am Waal,italian;regional,+39 0473 448 716,https://www.leiteramwaal.com/,,,,,46.6873188,11.1085917
1033,2425758524,node,Daniel pub & pizza,,,,,,,,46.303221,10.808986
1034,2425758525,node,dai Angioi,,,,,,,,46.3034875,10.8097078
1035,2425910511,node,Jausenstation Christlhof,regional,+39 0473 656246,http://www.christlhof.it/,,Christler Straße-Via della Cresta,,39010,46.8078163,11.2284844
1036,2426731301,node,Torggelkeller,regional,+39 0471 963421,https://www.torgglkeller.com/de,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Bichl,2,39052,46.4143067,11.246798
1037,2426731311,node,Pizzeria Goldener Stern,regional,,www.goldener-stern.org,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Andreas-Hofer-Straße - Via Andreas Hofer,28,39052,46.4140532,11.2460318
1038,2428582065,node,See-Alm - Malga di Pontelletto,,,,,,,,46.8125485,11.5030665
1039,2429399824,node,Klammwirt,,,,,,,,46.659214,11.605846
1040,2429403544,node,Bambus,pizza;asian,,,,,,,46.6665979,11.6130556
1041,2429403567,node,Schoberhof,,,,,,,,46.6668344,11.6133117
1042,2429993513,node,Schwörzalm,regional,,,,,,,46.8771517,12.1101829
1043,2430536739,node,Agritur Maso alle Rose,,+39 0465 779780,https://www.masoallerose.com/,,,,38071,46.0135665,10.8212288
1044,2430581842,node,Zanser Schwaige,regional,+39 0472 840563,https://www.zanserschwaige.com/,,,,,46.6346509,11.7686462
1045,2430631797,node,Restaurant Weißer Turm,pizza,,,,,,,46.7169182,11.6578472
1046,2430873915,node,Stremitzer,regional,,,,,,,46.7171449,11.6593526
1047,2430895429,node,Schulmensa,,,,,,,,46.7211469,11.6497254
1048,2431413079,node,Kolping Mensa,,,,,,,,46.7139303,11.6546352
1049,2432397622,node,Winkelkeller,,+39 0474 972022,https://winkelkeller.it/,,Graf-Künigl-Straße - Via Conti Künigl,8,,46.7356973,12.2208295
1050,2432670235,node,Hotel Grauer Bär,,,http://www.grauerbaer.it,Brixen - Bressanone,Altenmarktgasse - Via Mercato Vecchio,27,39042,46.718714,11.6563498
1051,2432920779,node,Hofkeller,pizza;regional,+39 371 3484081,https://www.hofkeller.it,,,,,46.6757526,11.6293929
1052,2434423554,node,vitis,,,,,,,,46.7158505,11.6562116
1053,2437416069,node,Palla di Neve,,,,,,,,46.2624241,10.5895788
1054,2437695832,node,Agritur Malga Secine,italian,,,,,,,46.3992816,11.6097006
1055,2437716657,node,Restaurant Pointner,,,,,,,,46.7672554,12.1149846
1056,2437716660,node,Pizzeria Hitte,,,,,,,,46.7687956,12.1119753
1057,2440274876,node,Goldenes Lamm,,,,,,,,46.7385786,11.6402501
1058,2441592073,node,Kegelgasslalm,,,,Ahrntal - Valle Aurina,Rohrberg,12,39030,47.001878,11.9081167
1059,2441623728,node,Gruberalm,,+39 347 7511602,,,,,,46.9598744,11.9539171
1060,2441624403,node,Niederhoferalm,,+39 348 5646656,,,,,,46.9666816,11.949213
1061,2443172124,node,Ariston - Restaurant/Bar/Pizzeria,,,,,Rathausplatz - Piazza Municipio,,,46.7356052,12.2223496
1062,2443316773,node,Restaurant Pizzeria Samyr,,,,,,,,46.7345316,12.1934293
1063,2443316776,node,Baita,,,,,,,,46.7345315,12.1940113
1064,2443359624,node,Albergo Ristorante Aurora,regional,,www.albergoaurora.tn.it,,,,,45.7768117,11.1233211
1065,2445346212,node,Gasthaus Löwen,,,,,,,,46.5867591,11.2553967
1066,2446369198,node,Gader,regional;italian,,,Mareo - Marebbe - Enneberg,Str. Longega,10,39030,46.7218167,11.8910911
1067,2446412398,node,Restaurant-Cafe Ladurner,regional,+39 0473 448 439,https://www.restaurant-ladurner.com/,Algund - Lagundo,Vellau,,39022,46.6950925,11.1116705
1068,2446965147,node,Lachwiesenhütte - Rifugio Lachwiesen,,+39 348 0131279,,,,,,46.742967,12.2526206
1069,2448112089,node,Enzianhütte - Rifugio Genziana,,,,,,,,46.7510726,12.2384265
1070,2450882783,node,Restaurant Al Bun Bacun,regional,+39 0473 616078,https://www.saegemuehle.it/de/camping/essen-trinken-camping/restaurant-al-bun-bacun/,,,,,46.6175941,10.5964951
1071,2453439852,node,Dolomiten,,,,,,,,46.7090576,11.6519652
1072,2454198208,node,Gasthof Durnwald,regional,+39 0474 746886,https://www.restaurantdurnwald.it/,,Via Nikolaus-Amhof - Nikolaus-Amhof Straße,6,39030,46.7673938,12.1790244
1073,2454722384,node,Jausenstation Fernblick im Weinberg,regional,,,,,,,46.6753046,11.1626886
1074,2456951658,node,Gasthof Jaufen,,,https://www.kathi.it/,,Jaufenstraße,11,,46.7424771,12.3435449
1075,2457108872,node,Stauderhof,,,,,,,,46.7372908,12.307044
1076,2457355203,node,Mar Dolomit,italian;regional,,,,,,,46.5719857,11.6748685
1077,2459461552,node,Luis & die Buabm - Luis & die Buabm,regional,,,,,,39050,46.5344192,11.3325657
1078,2466695231,node,Brixna Bistro,,,,,,,,46.7275535,11.6530658
1079,2468231682,node,La Vecchia Signora 2.0,pizza,,,,,,,46.1570726,11.1529912
1080,2476939062,node,Hotel Tyrol,,,,,,,,46.6428021,11.7159954
1081,2477958214,node,Bar Restaurant Neuratheis,,,,,,,,46.6847065,10.9327429
1082,2484983368,node,Il Castello,chinese,,,,,,,45.920144,10.8835177
1083,2486092346,node,Ristorante Novecento,regional;pizza,+39 0464 435 222,https://www.hotelrovereto.it/en/restaurant,Rovereto,Corso Antonio Rosmini,82-D,38068,45.8907625,11.0378818
1084,2487115306,node,Ristorante & Pizzeria,,,,,,,,45.9307602,10.8229856
1085,2492225410,node,Roland's Bistro,italian;regional,+39 0473 613155,,Sulden - Solda,Hauptstraße - Via Principale,77a,39029,46.5281715,10.5878892
1086,2496362134,node,Gasthof Zum Mohren,,,,,,,,46.7111401,10.527956
1087,2496362156,node,"Schlossbar - Restaurant, Cafe",,,,,,,,46.7097028,10.5273109
1088,2496362166,node,Pizzeria Pila,pizza,+39 0473 831507,,,,,,46.7109901,10.5299983
1089,2498881438,node,Pizzeria al Porto,pizza,+39 0464 505 985,https://pizzeriaalporto.com,Arco,Via Linfano,52,38062,45.8791785,10.8732371
1090,2499725854,node,Al Duomo,regional,,,,Via dell'Isarco - Eisackstraße,3,39100,46.4965436,11.3535925
1091,2503251421,node,Alte Post,,,,Schlanders - Silandro,Hauptstraße - Via Principale,86,39028,46.6287984,10.7751564
1092,2505242245,node,Grissino,asian,,https://www.restaurant-grissino.com/,,,,,46.4932129,11.3610829
1093,2510595934,node,zur Rose,,+39 0471 662249,https://www.zur-rose.com/,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Josef-Innerhofer-Straße - Via Josef Innerhofer,2,39057,46.4550916,11.2588126
1094,2517263790,node,Al Ghiottone,indian,,,,,,,45.7589705,11.0019383
1095,2517370193,node,Boss Pizzeria Ristorante,indian;pakistani,,,Ala,Corso Passo Buole,5/A,38061,45.7593844,11.0028032
1096,2529178459,node,"Lüch de Vanc, Jausenstation",regional;ladin,+39 0474 590108,https://www.vanc.it/,San Martin de Tor - St. Martin in Thurn - San Martino in Badia,Strada Seres-Misci,22,,46.6353097,11.8480356
1097,2529208268,node,Speckstube Tlisöra,"regional,_Speck",,,,,,,46.6343991,11.8469326
1098,2532253538,node,Trattoria Santoni,,,,,,,,46.6725831,11.1579594
1099,2535718363,node,Dopolavoro Vecchia Locomotiva,regional,,,,,,,47.0039259,11.504503
1100,2535718364,node,Pizzeria da Andrea,,,,,,,,47.0025069,11.5044551
1101,2538471803,node,Oberpursteinhof,,,,,,,,46.9153717,11.9404831
1102,2555489009,node,Terminus,regional;pizza,,,,,,,47.0061389,11.5056008
1103,2556500415,node,Twist - Pizza 'n More,pizza,+39 348 9333 639,https://twistpizza.it/,Trento,Via Giacomo Matteotti,36,31822,46.0561137,11.1209065
1104,2556841544,node,Maso Finisterre,regional,+39 0461 825752,https://www.masofinisterre.it/,Trento,Via Santi Cosma e Damiano,6,31821,46.0838336,11.0987207
1105,2560185506,node,Buschenschank Gruberhof,regional,+39 0471 354001,https://www.gruberhof.it,Jenesien - San Genesio Atesino,Afinger Weg - Via Avigna,18,39050,46.5435229,11.3529108
1106,2573595819,node,Pizzeria Ristorante Marosi,italian;pizza,+39 0464 532654,,Bolognano,Via della Repubblica,22,38062,45.9147346,10.9050362
1107,2574379273,node,Shiro,sushi,+39 0471 053888,https://www.alpensushi.it/,Bolzano - Bozen,Corso della Libertà - Freiheitsstraße,29c,39100,46.5015143,11.3414678
1108,2578549614,node,Hi Poke,poke,+39 0461 415952,https://www.hipoke.it/,Trento,Viale Adriano Olivetti,2,31822,46.0622349,11.1150025
1109,2582823172,node,Olapa,,,,,,,,46.5516039,11.8711759
1110,2584238212,node,Pizzeria Restaurant Unterwirt,,+39 0471 376507,https://www.gasthofunterwirt.com/,,Kirchweg - Via della Chiesa,6,39053,46.4855315,11.4558541
1111,2584436341,node,Gasthaus Lamm,regional,+39 0473 641240,https://gasthaus-lamm.it/,,,,,46.7846109,11.2276687
1112,2585482599,node,Gasthaus Schneeweisshof,,,https://www.schneeweisshof.com/,,,,,46.6954823,11.140489
1113,2587982613,node,Pizzeria Caterina,italian,,,,,,,46.5478963,11.8750567
1114,2589666378,node,Wok For You,chinese;japanese;sushi,+39 0461 1596994,http://www.wokforyou.it/,Trento,Via Luigi Brugnara,4,31821,46.0885229,11.1175801
1115,2595382476,node,Raggio di Sole,pizza,+39 0471 664594;+39 0471 1808034,,,J.-G.-Plazer-Straße - Via J. G. Plazer,7,39057,46.4557674,11.2587073
1116,2598641850,node,Ski Bar,,+39 0461 585611,,Andalo,,6,,46.1602069,11.0013525
1117,2607507124,node,Gasthof Burgfrieden,,,,,,,,46.8815744,11.4593362
1118,2610571105,node,Ristorante Pizzeria La Cianò,pizza,+39 0471 847401,https://www.laciano.it/,Badia - Abtei,Strada Boscdaplan,25,39030,46.5875922,11.9042119
1119,2612833802,node,Villa Sella,pizza,,,,,,,46.562009,11.7340977
1120,2616694243,node,Rosmarin,pizza;regional,+390474679066,http://www.rosmarin.it/,Sand in Taufers - Campo Tures,Josef-Jungmann-Straße - Via Josef Jungmann,1,39032,46.9183717,11.9521336
1121,2621304850,node,Agritur alle Gorghe,regional,+39 0461 448268,http://www.agriturallegorghe.it,Vigo Meano,Strada alle Gorghe,17,31821,46.1317785,11.1394211
1122,2621700995,node,Marechiaro,italian,,,,,,,46.4939824,11.3415357
1123,2630435012,node,Marchner Hütte,,+39 0474 592085,,,,,,46.7344104,11.9945474
