restaurantId,osmId,name,cuisine,phone,website,municipality,address,postcode,nearResort,distanceToResort_km,latitude,longitude
1072,2454198208,Gasthof Durnwald,regional,+39 0474 746886,https://www.restaurantdurnwald.it/,,Via Nikolaus-Amhof - Nikolaus-Amhof Straße 6,39030,Gsieser Tal,4.6,46.7673938,12.1790244
1073,2454722384,Jausenstation Fernblick im Weinberg,regional,,,,,,Falzeben 2,6.8,46.6753046,11.1626886
1074,2456951658,Gasthof Jaufen,,,https://www.kathi.it/,,Jaufenstraße 11,,Drei Zinnen - Tre Cime,8.6,46.7424771,12.3435449
1075,2457108872,Stauderhof,,,,,,,Drei Zinnen - Tre Cime,7.9,46.7372908,12.307044
1076,2457355203,Mar Dolomit,italian;regional,,,,,,Loipe Panider Sattel - Pista Passo Pinei,4.4,46.5719857,11.6748685
1077,2459461552,Luis & die Buabm - Luis & die Buabm,regional,,,,,39050,,,46.5344192,11.3325657
1078,2466695231,Brixna Bistro,,,,,,,Brixen Plose - Plose di Bressanone,6.4,46.7275535,11.6530658
1079,2468231682,La Vecchia Signora 2.0,pizza,,,,,,Campo Scuola Rolly Marchi,7.9,46.1570726,11.1529912
1080,2476939062,Hotel Tyrol,,,,,,,Brixen Plose - Plose di Bressanone,5.0,46.6428021,11.7159954
1081,2477958214,Bar Restaurant Neuratheis,,,,,,,Val Senales-Schnalstal,14.8,46.6847065,10.9327429
1082,2484983368,Il Castello,chinese,,,,,,Centro Sci di Fondo Chinaec,11.4,45.920144,10.8835177
1083,2486092346,Ristorante Novecento,regional;pizza,+39 0464 435 222,https://www.hotelrovereto.it/en/restaurant,Rovereto,Corso Antonio Rosmini 82-D,38068,Folgaria,13.4,45.8907625,11.0378818
1084,2487115306,Ristorante & Pizzeria,,,,,,,Centro Sci di Fondo Chinaec,6.7,45.9307602,10.8229856
1085,2492225410,Roland's Bistro,italian;regional,+39 0473 613155,,Sulden - Solda,Hauptstraße - Via Principale 77a,39029,Sport Thöni,1.1,46.5281715,10.5878892
1086,2496362134,Gasthof Zum Mohren,,,,,,,Watles - Vatles,2.4,46.7111401,10.527956
1087,2496362156,"Schlossbar - Restaurant, Cafe",,,,,,,Watles - Vatles,2.3,46.7097028,10.5273109
1088,2496362166,Pizzeria Pila,pizza,+39 0473 831507,,,,,Watles - Vatles,2.5,46.7109901,10.5299983
1089,2498881438,Pizzeria al Porto,pizza,+39 0464 505 985,https://pizzeriaalporto.com,Arco,Via Linfano 52,38062,Campeggio,11.0,45.8791785,10.8732371
1090,2499725854,Al Duomo,regional,,,,Via dell'Isarco - Eisackstraße 3,39100,Petersberg - Monte San Pietro,11.8,46.4965436,11.3535925
1091,2503251421,Alte Post,,,,Schlanders - Silandro,Hauptstraße - Via Principale 86,39028,,,46.6287984,10.7751564
1092,2505242245,Grissino,asian,,https://www.restaurant-grissino.com/,,,,Petersberg - Monte San Pietro,11.3,46.4932129,11.3610829
1093,2510595934,zur Rose,,+39 0471 662249,https://www.zur-rose.com/,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Josef-Innerhofer-Straße - Via Josef Innerhofer 2,39057,Petersberg - Monte San Pietro,12.1,46.4550916,11.2588126
1094,2517263790,Al Ghiottone,indian,,,,,,Brentonico,5.9,45.7589705,11.0019383
1095,2517370193,Boss Pizzeria Ristorante,indian;pakistani,,,Ala,Corso Passo Buole 5/A,38061,Brentonico,6.0,45.7593844,11.0028032
1096,2529178459,"Lüch de Vanc, Jausenstation",regional;ladin,+39 0474 590108,https://www.vanc.it/,San Martin de Tor - St. Martin in Thurn - San Martino in Badia,Strada Seres-Misci 22,,Antermoia,6.1,46.6353097,11.8480356
1097,2529208268,Speckstube Tlisöra,"regional,_Speck",,,,,,Antermoia,6.2,46.6343991,11.8469326
1098,2532253538,Trattoria Santoni,,,,,,,Falzeben 2,7.2,46.6725831,11.1579594
1099,2535718363,Dopolavoro Vecchia Locomotiva,regional,,,,,,Rosskopf,13.0,47.0039259,11.504503
1100,2535718364,Pizzeria da Andrea,,,,,,,Rosskopf,12.9,47.0025069,11.5044551
1101,2538471803,Oberpursteinhof,,,,,,,Speikboden,3.8,46.9153717,11.9404831
1102,2555489009,Terminus,regional;pizza,,,,,,Rosskopf,13.3,47.0061389,11.5056008
1103,2556500415,Twist - Pizza 'n More,pizza,+39 348 9333 639,https://twistpizza.it/,Trento,Via Giacomo Matteotti 36,31822,3-Tre Vaneze,4.0,46.0561137,11.1209065
1104,2556841544,Maso Finisterre,regional,+39 0461 825752,https://www.masofinisterre.it/,Trento,Via Santi Cosma e Damiano 6,31821,3-Tre Vaneze,4.5,46.0838336,11.0987207
1105,2560185506,Buschenschank Gruberhof,regional,+39 0471 354001,https://www.gruberhof.it,Jenesien - San Genesio Atesino,Afinger Weg - Via Avigna 18,39050,,,46.5435229,11.3529108
1106,2573595819,Pizzeria Ristorante Marosi,italian;pizza,+39 0464 532654,,Bolognano,Via della Repubblica 22,38062,Centro Sci di Fondo Chinaec,13.1,45.9147346,10.9050362
1107,2574379273,Shiro,sushi,+39 0471 053888,https://www.alpensushi.it/,Bolzano - Bozen,Corso della Libertà - Freiheitsstraße 29c,39100,Petersberg - Monte San Pietro,12.6,46.5015143,11.3414678
1108,2578549614,Hi Poke,poke,+39 0461 415952,https://www.hipoke.it/,Trento,Viale Adriano Olivetti 2,31822,3-Tre Vaneze,3.8,46.0622349,11.1150025
1109,2582823172,Olapa,,,,,,,Alta Badia,2.2,46.5516039,11.8711759
1110,2584238212,Pizzeria Restaurant Unterwirt,,+39 0471 376507,https://www.gasthofunterwirt.com/,,Kirchweg - Via della Chiesa 6,39053,Deutschnofen - Nova Ponente,9.2,46.4855315,11.4558541
1111,2584436341,Gasthaus Lamm,regional,+39 0473 641240,https://gasthaus-lamm.it/,,,,Saxner II,8.1,46.7846109,11.2276687
1112,2585482599,Gasthaus Schneeweisshof,,,https://www.schneeweisshof.com/,,,,Falzeben 2,8.8,46.6954823,11.140489
1113,2587982613,Pizzeria Caterina,italian,,,,,,Alta Badia,2.3,46.5478963,11.8750567
1114,2589666378,Wok For You,chinese;japanese;sushi,+39 0461 1596994,http://www.wokforyou.it/,Trento,Via Luigi Brugnara 4,31821,3-Tre Vaneze,5.8,46.0885229,11.1175801
1115,2595382476,Raggio di Sole,pizza,+39 0471 664594;+39 0471 1808034,,,J.-G.-Plazer-Straße - Via J. G. Plazer 7,39057,Petersberg - Monte San Pietro,12.1,46.4557674,11.2587073
1116,2598641850,Ski Bar,,+39 0461 585611,,Andalo,6,,Gaggia,0.2,46.1602069,11.0013525
1117,2607507124,Gasthof Burgfrieden,,,,,,,Rosskopf,4.8,46.8815744,11.4593362
1118,2610571105,Ristorante Pizzeria La Cianò,pizza,+39 0471 847401,https://www.laciano.it/,Badia - Abtei,Strada Boscdaplan 25,39030,Alta Badia Shop & Rental,0.4,46.5875922,11.9042119
1119,2612833802,Villa Sella,pizza,,,,,,Val Gardena,1.0,46.562009,11.7340977
1120,2616694243,Rosmarin,pizza;regional,+390474679066,http://www.rosmarin.it/,Sand in Taufers - Campo Tures,Josef-Jungmann-Straße - Via Josef Jungmann 1,39032,Klausberg Skiarena,4.1,46.9183717,11.9521336
1121,2621304850,Agritur alle Gorghe,regional,+39 0461 448268,http://www.agriturallegorghe.it,Vigo Meano,Strada alle Gorghe 17,31821,Campo Scuola Rolly Marchi,7.6,46.1317785,11.1394211
1122,2621700995,Marechiaro,italian,,,,,,Petersberg - Monte San Pietro,11.8,46.4939824,11.3415357
1123,2630435012,Marchner Hütte,,+39 0474 592085,,,,,Kronplatz - Plan de Corones,5.9,46.7344104,11.9945474
1124,2630435019,Alpres,,+39 371 6107888,https://www.alpres.it/,,Prackenweg - Via Pracken 6A,,Kronplatz - Plan de Corones,4.6,46.7517314,11.9930589
1125,2636971061,Gubidunes,pizza,+39 333 3988967,,,,,Loipe Panider Sattel - Pista Passo Pinei,7.9,46.6480473,11.6023197
1126,2637298757,Zushi,japanese,+39 0461 092263,http://www.zushi.eu/,Trento,Via del Brennero 2,31822,3-Tre Vaneze,5.2,46.075184,11.1249367
1127,2638148201,Biang Biang Ramen,ramen;chinese;japanese,,,Rovereto,Viale Trento 77,38068,Folgaria,13.2,45.9077164,11.0409848
1128,2638148558,SushyAmo,japanese,+39 0464 433155,,Rovereto,Via Abetone 9,38068,Folgaria,13.8,45.8890493,11.0335328
1129,2647941985,Biergarten Mönchshof,pizza;birra,,,Pergine Valsugana,Località Fratte 53,38057,Pradis_ci,10.9,46.0695811,11.2200064
1130,2649493423,Pizzeria Florian,pizza,,,,,,Rein in Taufers - Riva di Tures,0.4,46.9480073,12.0595974
1131,2665417797,Hartmanns Weinstube,italian,,,,,,Sport Thöni,1.2,46.5265222,10.5841348
1132,2673313358,Locanda Le Due Travi,italian,+39 0461 096502,https://www.locandaleduetravi.it/,Trento,Via del Suffragio 20,31822,3-Tre Vaneze,5.0,46.0715635,11.1248756
1133,2673313362,Caracolito,,,,Trento,Via del Suffragio 32,31822,3-Tre Vaneze,5.0,46.0714373,11.1248609
1134,2681395575,Daimer,regional,+39 0474 678000,,Sand in Taufers - Campo Tures,Dr. Daimerstraße 40,39032,Klausberg Skiarena,4.0,46.9184853,11.9584175
1135,2681395577,Zumturm,,+39 0474 678143,,,,,Klausberg Skiarena,3.9,46.9204327,11.9518809
1136,2681395579,Toccorosso,,,,,,,Klausberg Skiarena,3.8,46.9213506,11.9527044
1137,2683658998,Ristorante da Pierino,,+39 0465 674625,,Daone,,38080,,,46.0458592,10.5119776
1138,2684164037,Sunnegg,regional,,https://www.sunnegg.com/,,,,Brixen Plose - Plose di Bressanone,6.4,46.7311219,11.6576588
1139,2706066321,Thai Break,,,,,Piazza Venezia 41/1,31822,3-Tre Vaneze,5.1,46.0688235,11.1287824
1140,2707328610,Bussl&More,regional;pizza,,,,,,Pfelders Ski Resort,11.8,46.6835707,11.0732994
1141,2708636467,Pirbamer,,,,Unterinn,Dorf,,Deutschnofen - Nova Ponente,12.0,46.511654,11.4404933
1142,2711121246,Pizzeria Bachler,,,http://www.bachler-kastelruth.com,,Dolomitenstraße 4,39040,Loipe Panider Sattel - Pista Passo Pinei,4.7,46.5674494,11.5586468
1143,2717008013,Ristorante Pizzeria All'Antica Segheria,,,,,,,Pinzolo,2.1,46.1701203,10.7647325
1144,2717911712,La Terrazza,,,,Meran - Merano,Freiheitsstraße - Corso della Libertà 180,39012,Falzeben 2,7.1,46.6711522,11.1588135
1145,2736114867,Patauner,regional,,http://www.restaurant-patauner.net/,,,,,,46.511302,11.2738351
1146,2749353568,Risotrante Pizzeria Bar Pneus Roland,,,,,,,Petersberg - Monte San Pietro,5.2,46.4148553,11.3287165
1147,2749513999,Gasthaus Schwarzenbach - Rio Nero,,+390471887517,,Aldein - Aldino,Unterradein - Redagno di Sotto 17,39040,Jochgrimm,4.8,46.3362515,11.3855581
1148,2749519321,Berggasthof Kienegg,regional,+39 0473 448 538,,Algund - Lagundo,15,39022,Pfelders Ski Resort,10.2,46.697265,11.1048486
1149,2749543726,La Bercia,,,https://www.bercia.com/,Badia - Abtei,Strada Colz 13,39030,Alta Badia Shop & Rental,0.5,46.587911,11.9033871
1150,2749548119,La Tor,italian,,https://www.dolomit.it/en/la-tor.asp,Badia - Abtei,Strada Colz 9/4,39030,Alta Badia Shop & Rental,0.5,46.5882974,11.9031024
1151,2749561061,Classic Lumina,italian,,,Bolzano - Bozen,Via Galileo Galilei - Galileo-Galilei-Straße 10e,39100,Petersberg - Monte San Pietro,11.1,46.4870669,11.3386486
1152,2749563068,Pfarrhof,regional;italian,+39 0471 251920,,Bolzano - Bozen,Via Maso della Pieve - Pfarrhofstraße 11a,39100,Petersberg - Monte San Pietro,9.3,46.4692506,11.3370356
1153,2749568352,Buschenschank Grafhof - Maso vinicolo Grafhof,,,https://buschenschankgrafhof.it,Bolzano - Bozen,Via Campegno - Kampenner Weg 14,39100,Deutschnofen - Nova Ponente,10.5,46.4884904,11.3828558
1154,2749571289,Osteria da Marco,italian,,,Bolzano - Bozen,Via della Zecca - Münzbankweg 16,39100,Petersberg - Monte San Pietro,12.7,46.5014304,11.3368094
1155,2749571965,Bozner Brau,,,,Bolzano - Bozen,Piazza delle Erbe - Obstplatz 17,39100,Petersberg - Monte San Pietro,12.1,46.4993295,11.3525518
1156,2749577973,Weinboutique Lisa,,,,Bolzano - Bozen,Via Dr. Josef Streiter - Dr.-Josef-Streiter-Gasse 22a,39100,Petersberg - Monte San Pietro,12.2,46.5001953,11.3544859
1157,2749581649,La Scarpetta,regional;italian,+39 329 486 8449,,Bolzano - Bozen,Via Aeroporto Francesco Baracca - Flughafen-Francesco-Baracca-Straße 3a,39100,Petersberg - Monte San Pietro,9.1,46.4646643,11.3300116
1158,2749582240,Bogen Bistro & Apartments,,,https://www.bogen.bz/de/bistro,Bolzano - Bozen,Via Dr. Josef Streiter - Dr.-Josef-Streiter-Gasse 31,39100,Petersberg - Monte San Pietro,12.2,46.5001011,11.354348
1159,2749593211,Saint Patrick,,,,Bolzano - Bozen,Via Fago - Fagenstraße 46c,39100,Petersberg - Monte San Pietro,13.1,46.5060351,11.3370933
1160,2749594820,Tirol Pizzeria,italian,+390471978674,,Bolzano - Bozen,Via dei Francescani - Franziskanergasse 50,39100,Petersberg - Monte San Pietro,12.2,46.5002752,11.3533404
1161,2749603779,Pizzeria Tortuga,,,,Bolzano - Bozen,Piazzetta Questore Renato Mazzoni - Polizeidirektor-Renato-Mazzoni-Platz 9,39100,Petersberg - Monte San Pietro,11.8,46.4951705,11.3470288
1162,2749631796,Villscheiderhof,regional,,https://www.villscheider.info/,,,,Brixen Plose - Plose di Bressanone,6.2,46.7130087,11.6419694
1163,2749635582,Depoke,asian,,,Brixen - Bressanone,Großer Graben - Via Bastioni Maggiori 31,39042,Brixen Plose - Plose di Bressanone,5.5,46.716921,11.6553991
1164,2749637198,Decantei,,,https://decantei.it/,Brixen - Bressanone,Hartwiggasse - Via Hartwig 5,39042,Brixen Plose - Plose di Bressanone,5.2,46.7151716,11.6584631
1165,2749638297,Carma,,+39 345 8705722,https://carma.bz.it/,Brixen - Bressanone,Brennerstraße - Via Brennero 6c,39042,Brixen Plose - Plose di Bressanone,5.7,46.7199467,11.6559413
1166,2749653664,Goldener Löwe,,,,Bruneck - Brunico,Stadtgasse - Via Centrale 32,39031,Kronplatz - Plan de Corones,2.6,46.7958863,11.9388672
1167,2749655201,Simos Firehouse,italian_pizza;barbecue;chicken;pizza;cake;noodles;pasta;italian;kebab;coffee_shop;grill,+39 0474 554245,http://pizzagrillsimosfirehouse.eatbu.com,Bruneck - Brunico,Rienzfeldstraße - Campi della Rienza 46 B,39031,Kronplatz - Plan de Corones,3.4,46.8025973,11.9339207
1168,2749655456,Weisses Lamm,,,,Bruneck - Brunico,Stuckstraße - Via Stuck 5,39031,Kronplatz - Plan de Corones,2.7,46.7962464,11.9405341
1169,2749657156,Rienzbräu,,+39 0474 531 307,http://rienzbraeu.bz.it/it/,Bruneck - Brunico,Stegener Straße - Via Stegona 8b,39031,Kronplatz - Plan de Corones,2.8,46.7972115,11.9362714
1170,2749683606,Rider Hotel & Steakhouse,steak_house,+39 0471 615723,https://www.rider-hotel.com/,Deutschnofen - Nova Ponente,Rauth - Novale 19,39050,Obereggen,2.4,46.3869249,11.4962134
1171,2749685012,Weigler Schupf,regional,,,Deutschnofen - Nova Ponente,Obereggen 35a,39050,Absam,0.5,46.3581878,11.5407129
1172,2749685330,Absam Restaurant,,,,Deutschnofen - Nova Ponente,Obereggen 40,39050,Laner,0.3,46.3668544,11.5305969
1173,2749685677,Petersberger Leger Alm - Malga Monte San Pietro,,+39 338 68 70747,http://www.naturheilt.it,Deutschnofen - Nova Ponente,Weißenstein - Pietralba 5,39050,Deutschnofen - Nova Ponente,2.9,46.3808439,11.4238104
1174,2749697639,Stroblhof,mediterranean;italian,,+39 0471662250,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Pigenoer Weg - Via Piganò 25,39057,Petersberg - Monte San Pietro,12.4,46.4496217,11.2492065
1175,2749699039,Pizzeria Gaiser,,+39 0471 663530,https://www.pizzeriagaiser.it/,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Runggweg - Strada Ronco 3,39057,Petersberg - Monte San Pietro,10.6,46.4592728,11.2878983
1176,2749701673,Restaurant Sparerhof,,+39 0471 920335,,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Bozner Straße - Via Bolzano 43,39057,Petersberg - Monte San Pietro,12.4,46.4789576,11.2855189
1177,2749706037,Zum Schenk,,+39 0471 1818269,,Eppan an der Weinstraße - Appiano sulla Strada del Vino,Sepp-Kerschbaumer-Straße - Via Sepp Kerschbaumer 8,39057,Petersberg - Monte San Pietro,11.7,46.4775463,11.2966063
1178,2749721175,Glangerhof,buschenschank,,https://www.glangerhof.com/,Feldthurns - Velturno,37,39040,Brixen Plose - Plose di Bressanone,9.8,46.6700697,11.5889719
1179,2749726781,Kaspererhof,regional,,,Freienfeld - Campo di Trens,76,39040,Gimmy Fun Ride,3.0,46.8529616,11.5587032
1180,2749726876,Gasthaus Egg,regional,,,Freienfeld - Campo di Trens,Egg 8,39040,Gimmy Fun Ride,8.2,46.8464467,11.4857553
1181,2749726941,Griesser,pizza,,https://griesser.bz.it/it/homepage/,Freienfeld - Campo di Trens,92,39040,Gimmy Fun Ride,5.2,46.8435269,11.5259329
1182,2749734695,Hotel Restaurant Oberleiter,,,,Gais,Tauferer-Straße - Via Taufers 11,39030,Speikboden,8.6,46.8644884,11.9482509
1183,2749757910,Alpenhof Bergkristall,,,,Graun im Vinschgau - Curon Venosta,Altdorfstraße - Via Paese Vecchio 35,39027,Schöneben - Belpiano,2.3,46.8048791,10.4774579
1184,2749757953,Schöneben Hütte,,,,Graun im Vinschgau - Curon Venosta,Altdorfstraße - Via Paese Vecchio 38,39027,Schöneben - Belpiano,1.5,46.8050368,10.491183
1185,2749758236,Pizzeria Hans,pizza,,http://www.garniwallnoefer.eu/,Graun im Vinschgau - Curon Venosta,Hauptstraße - Via Nazionale 54,39027,Schöneben - Belpiano,5.9,46.847404,10.5052633
1186,2749758394,Restaurant im Berghotel Plagött,regional,,,Graun im Vinschgau - Curon Venosta,Padöll Plagött - Via Campitello 6/A,39027,Schöneben - Belpiano,3.9,46.7625702,10.5247037
1187,2749759274,Zum Graf,regional,+39 0474 862395,https://www.zumgraf.it/,Gsies - Valle di Casies,Gsieser Straße - Via Casies 1a,39030,Gsieser Tal,3.4,46.7811841,12.1948331
1188,2749760801,Panorama Bistro Meran 2000,,,,Hafling - Avelengo,Piffingerweg - Via Piffing 23,39010,Falzeben 2,0.2,46.677738,11.2541357
1189,2749765343,Pizzeria Restaurant Tempele,pizza,+39 0474 966651,https://www.pizzeria-tempele.it/,Innichen - San Candido,Winnebacher Straße - Via Prato Alla Drava 1,39038,Drei Zinnen - Tre Cime,9.0,46.7399243,12.3679742
1190,2749766494,In`s Kupferdachl,regional,,,Innichen - San Candido,Sextner Straße - Via Sesto 20a,39038,Drei Zinnen - Tre Cime,7.7,46.7303586,12.2805424
1191,2749766832,Pizzeria Ristorante Sportzentrum,pizza;italian,+39 0474 830844,,Innichen - San Candido,Am Erschbann - Via Pascolo 3,39038,Drei Zinnen - Tre Cime,7.6,46.7291057,12.2778305
1192,2749768008,Restaurant Hotel Walter,,+39 0474 916002,https://www.hotelwalter.it/,Innichen - San Candido,Pustertaler Straße - Via Pusteria 9a,39038,Drei Zinnen - Tre Cime,8.2,46.7338721,12.2735846
1193,2749769776,Locher,,,,Jenesien - San Genesio Atesino,16,39050,,,46.5416237,11.3014602
1194,2749772773,Restaurant Ritterhof,south_tyrolean,+39 0471 96 33 30,https://www.restaurant-ritterhof.it,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Weinstraße - Strada del Vino 1,39052,Petersberg - Monte San Pietro,10.9,46.4150124,11.2490804
1195,2749772911,Steffelehof,regional,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Heppenheimer Straße - Via Heppenheim 11,39052,Petersberg - Monte San Pietro,12.2,46.4184006,11.2335215
1196,2749773062,Speckkeller,regional;sausage;local,+39 0471 669191,https://www.speckkeller.it/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Oberplanitzing - Pianizza di Sopra 13,39052,Petersberg - Monte San Pietro,11.7,46.4359157,11.2493608
1197,2749773072,Wastlhof,regional,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Vialweg - Via Vial 13,39052,Petersberg - Monte San Pietro,12.0,46.4199517,11.2371594
1198,2749773842,Niklaserkeller,regional,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Strengen 17,39052,Petersberg - Monte San Pietro,12.2,46.4172099,11.2333013
1199,2749776151,Agritur Seewiesn,,,,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,5,39052,Petersberg - Monte San Pietro,9.7,46.3861005,11.2615684
1200,2749776367,Dorfgasthaus Linde,pizza;regional;italian,+39 0471 963155,https://www.dorfgasthaus-zur-linde.com/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Heppenheimer Straße - Via Heppenheim 6,39052,Petersberg - Monte San Pietro,12.2,46.4178565,11.2326508
1201,2749776899,Biergarten Kaltern,bavarian,+39 0471 965063,https://biergarten.it/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Unterplanitzing 7,39052,Petersberg - Monte San Pietro,11.0,46.4241394,11.2523469
1202,2755692063,Sattler Schwaige,regional,,,Kastelruth - Castelrotto,Joch 12,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,2.9,46.5151462,11.6297509
1203,2755692404,Huber Schwaige,,+393351409753,https://www.huberschwaige.it,Kastelruth - Castelrotto,Compatsch 14,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,1.0,46.5406829,11.6138637
1204,2755693152,Tuene Hütte- Baita Tuene,regional,,,Kastelruth - Castelrotto,Saltria 17,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,1.0,46.5377234,11.6394644
1205,2755695159,Almrosenhütte,,,,Kastelruth - Castelrotto,Joch 25,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,3.1,46.5162657,11.6460984
1206,2755695924,Sporthütte,pizza,,,Kastelruth - Castelrotto,Tioslerweg - Via Tiosler 3,39040,Loipe Panider Sattel - Pista Passo Pinei,4.3,46.5671173,11.5652904
1207,2755696092,Liftstüberl,regional,,,Kastelruth - Castelrotto,Marinzenweg - Via Marinzen 35,39040,Loipe Panider Sattel - Pista Passo Pinei,4.6,46.5635142,11.562718
1208,2755696485,Santner's,pizza,,https://www.santners.it/de/restaurant-pizzeria/,Kastelruth - Castelrotto,Schlernstraße - Via Sciliar 39,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,4.8,46.5402793,11.5637138
1209,2755698501,Restaurant Pizzeria Almstüberl,pizza,,,Kastelruth - Castelrotto,Compatsch 44,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,0.7,46.5403773,11.6183454
1210,2755699101,Nordic Bar,italian,+390471729010,http://www.restaurant-seiseralm.com/,Kastelruth - Castelrotto,Compatsch 62/2,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,0.7,46.5421954,11.6178968
1211,2755699223,Tschötsch Alm,regional,+39 320 066 1425,https://www.tschoetschalm.com/,Kastelruth - Castelrotto,Compatsch 70,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,1.3,46.5490577,11.6142687
1212,2755699238,Messner Schwaige,regional,,,Kastelruth - Castelrotto,Compatsch 75,39040,Seiser Alm - Mont de Sëuc - Alpe di Siusi,2.0,46.5582987,11.6203354
